This file contains the electron density obtained by simulating the Venus ionosphere using the 1D Venus Ionosphere Model (VIM)
for the Pre-flare and flare scenario as on the date 22 December, 2013. The model result has been compared with the VeRa electron
density retrieved for the same day. The full VeRa data can be accessed via the https://fip-koeln.de/marsvera-data-archive/?lang=en 
after asking for access to the server.
 
-----------------------------------------------------------------------------
 values at 130 km altitude above aeroid (130 km) for VeRa profile
-----------------------------------------------------------------------------
 Measurement time (130 km)                    [ERT] :  2013-12-22T08:48:37.621
 Measurement time (130 km)               [ERT-OWLT] :  2013-12-22T08:45:59.339
 Solar longitude (130 km)                     [deg] :      200.66
 Planet to Sun distance (130 km)          [10^6 km] :     107.768
 North planetary latitude (130 km)            [deg] :      -51.25
 East planetary longitude (130 km)            [deg] :       47.03
 Sub-solar north planetary latitude (130 km)  [deg] :       -0.93
 Sub-solar east planetary longitude (130 km)  [deg] :       96.40
 Aeroid radius (130 km)                        [km] :    6051.800
 Local true solar time (130 km)               [hrs] :       15.29
 Solar zenith angle (130 km)                  [deg] :       65.15
 Electron density (130 km)               [10^6/m^3] :   192030.12
 
=============================================================================

Height_Model	Ne_Flare	Ne_PreFlare	Alt	VeRa_Ne
341.7	0	0	515.151	-2938.28
341.8	0	0	515.514	-3103.57
341.9	0	0	515.877	-2831.02
342	0	0	516.237	-2662.21
342.1	0	0	516.601	-2774.75
342.2	0	0	516.962	-2621.77
342.3	0	0	517.323	-2788.82
342.4	0	0	517.687	-3277.65
342.5	0	0	518.049	-3453.49
342.6	0	0	518.413	-3277.65
342.7	0	0	518.773	-3244.24
342.8	0	0	519.137	-3384.91
342.9	0	0	519.5	-3071.92
343	0	0	519.861	-2827.5
343.1	0	0	520.222	-2947.07
343.2	0	0	520.586	-3085.98
343.3	0	0	520.949	-2933
343.4	0	0	521.308	-2857.39
343.5	0	0	521.673	-3066.64
343.6	0	0	522.035	-3008.61
343.7	0	0	522.399	-2553.19
343.8	0	0	522.758	-2220.85
343.9	0	0	523.122	-2108.32
344	0	0	523.483	-1661.68
344.1	0	0	523.844	-1427.82
344.2	0	0	524.206	-1601.9
344.3	0	0	524.569	-1772.46
344.4	0	0	524.932	-1679.27
344.5	0	0	525.291	-1763.67
344.6	0	0	525.655	-2291.19
344.7	0	0	526.018	-2646.39
344.8	0	0	526.383	-2560.22
344.9	0	0	526.743	-2482.85
345	0	0	527.107	-2553.19
345.1	0	0	527.469	-2257.78
345.2	0	0	527.83	-2219.1
345.3	0	0	528.193	-2470.55
345.4	0	0	528.555	-2400.21
345.5	0	0	528.919	-2015.12
345.6	0	0	529.278	-1834.01
345.7	0	0	529.642	-1921.93
345.8	0	0	530.004	-1670.48
345.9	0	0	530.365	-1593.11
346	0	0	530.727	-1892.03
346.1	0	0	531.091	-2141.73
346.2	0	0	531.454	-2009.85
346.3	0	0	531.814	-1877.97
346.4	0	0	532.178	-2050.29
346.5	0	0	532.54	-2085.46
346.6	0	0	532.904	-1819.94
346.7	0	0	533.264	-1710.92
346.8	0	0	533.628	-1798.84
346.9	0	0	533.99	-1480.57
347	0	0	534.351	-1278.35
347.1	0	0	534.713	-1396.17
347.2	0	0	535.077	-1457.71
347.3	0	0	535.439	-1223.84
347.4	0	0	535.798	-1148.23
347.5	0	0	536.162	-1494.64
347.6	0	0	536.525	-1767.19
347.7	0	0	536.888	-1811.15
347.8	0	0	537.249	-2020.4
347.9	0	0	537.614	-2328.12
348	0	0	537.976	-2134.69
348.1	0	0	538.337	-2125.9
348.2	0	0	538.701	-2389.66
348.3	0	0	539.063	-2350.97
348.4	0	0	539.426	-1997.54
348.5	0	0	539.786	-1877.97
348.6	0	0	540.15	-2117.11
348.7	0	0	540.512	-2104.8
348.8	0	0	540.874	-2248.99
348.9	0	0	541.237	-2593.63
349	0	0	541.601	-2671
349.1	0	0	541.964	-2278.88
349.2	0	0	542.323	-1953.58
349.3	0	0	542.687	-2016.88
349.4	0	0	543.049	-1950.06
349.5	0	0	543.412	-1642.34
349.6	0	0	543.771	-1615.97
349.7	0	0	544.135	-1946.54
349.8	0	0	544.498	-1985.23
349.9	0	0	544.86	-2141.73
350	0	0	545.223	-2521.54
350.1	0	0	545.587	-2688.59
350.2	0	0	545.949	-2452.96
350.3	0	0	546.308	-2368.56
350.4	0	0	546.672	-2739.58
350.5	0	0	547.035	-3034.99
350.6	0	0	547.398	-3105.33
350.7	0	0	547.759	-3402.5
350.8	0	0	548.124	-3893.09
350.9	0	0	548.487	-3850.89
351	0	0	548.848	-3849.13
351.1	0	0	549.211	-4061.89
351.2	0	0	549.573	-4102.34
351.3	0	0	549.936	-4028.48
351.4	0	0	550.297	-4253.56
351.5	0	0	550.662	-4686.12
351.6	0	0	551.025	-4624.58
351.7	0	0	551.387	-4622.82
351.8	0	0	551.749	-4911.2
351.9	0	0	552.114	-5062.42
352	0	0	552.477	-4742.39
352.1	0	0	552.836	-4355.55
352.2	0	0	553.2	-4243.01
352.3	0	0	553.562	-4032
352.4	0	0	553.925	-3613.5
352.5	0	0	554.284	-3515.03
352.6	0	0	554.648	-3815.72
352.7	0	0	555.01	-3824.51
352.8	0	0	555.372	-4040.79
352.9	0	0	555.735	-4615.79
353	0	0	556.099	-5106.38
353.1	0	0	556.462	-5208.37
353.2	0	0	556.823	-5320.9
353.3	0	0	557.187	-5746.44
353.4	0	0	557.55	-5994.37
353.5	0	0	557.914	-5913.48
353.6	0	0	558.274	-5992.61
353.7	0	0	558.639	-6280.99
353.8	0	0	559.002	-6126.25
353.9	0	0	559.364	-6098.12
354	0	0	559.727	-6288.02
354.1	0	0	560.089	-6193.07
354.2	0	0	560.452	-5869.52
354.3	0	0	560.812	-5800.95
354.4	0	0	561.177	-5985.58
354.5	0	0	561.539	-5799.19
354.6	0	0	561.901	-5774.57
354.7	0	0	562.264	-6136.8
354.8	0	0	562.628	-6382.98
354.9	0	0	562.992	-6143.83
355	0	0	563.352	-5836.11
355.1	0	0	563.715	-5837.87
355.2	0	0	564.078	-5739.4
355.3	0	0	564.441	-5405.31
355.4	0	0	564.801	-5287.5
355.5	0	0	565.165	-5429.93
355.6	0	0	565.528	-5250.57
355.7	0	0	565.889	-5254.09
355.8	0	0	566.252	-5611.04
355.9	0	0	566.617	-5832.6
356	0	0	566.98	-5604.01
356.1	0	0	567.34	-5382.45
356.2	0	0	567.703	-5530.15
356.3	0	0	568.066	-5633.9
356.4	0	0	568.43	-5487.95
356.5	0	0	568.79	-5561.8
356.6	0	0	569.155	-5899.42
356.7	0	0	569.518	-5829.08
356.8	0	0	569.88	-5918.76
356.9	0	0	570.244	-6128.01
357	0	0	570.607	-5876.56
357.1	0	0	570.971	-5234.74
357.2	0	0	571.33	-4737.12
357.3	0	0	571.694	-4506.77
357.4	0	0	572.056	-4037.28
357.5	0	0	572.416	-3905.4
357.6	0	0	572.779	-4330.93
357.7	0	0	573.144	-4765.25
357.8	0	0	573.508	-4679.09
357.9	0	0	573.868	-4436.43
358	0	0	574.233	-4374.89
358.1	0	0	574.595	-4153.33
358.2	0	0	574.958	-3810.44
358.3	0	0	575.318	-3775.27
358.4	0	0	575.683	-3968.7
358.5	0	0	576.046	-3733.07
358.6	0	0	576.408	-3553.72
358.7	0	0	576.77	-3639.88
358.8	0	0	577.134	-3660.98
358.9	0	0	577.497	-3309.3
359	0	0	577.857	-2952.35
359.1	0	0	578.221	-2941.8
359.2	0	0	578.584	-2850.36
359.3	0	0	578.947	-2514.51
359.4	0	0	579.307	-2433.62
359.5	0	0	579.672	-2635.83
359.6	0	0	580.035	-2445.93
359.7	0	0	580.396	-2467.03
359.8	0	0	580.76	-2714.96
359.9	0	0	581.123	-2574.29
360	0	0	581.487	-2048.53
360.1	0	0	581.846	-1765.43
360.2	0	0	582.211	-1870.93
360.3	0	0	582.573	-1712.68
360.4	0	0	582.935	-1710.92
360.5	0	0	583.298	-1974.68
360.6	0	0	583.663	-2096.01
360.7	0	0	584.026	-1826.97
360.8	0	0	584.386	-1556.18
360.9	0	0	584.751	-1485.84
361	0	0	585.113	-1171.09
361.1	0	0	585.476	-589.06
361.2	0	0	585.836	-349.92
361.3	0	0	586.2	-543.34
361.4	0	0	586.563	-436.08
361.5	0	0	586.925	-411.46
361.6	0	0	587.288	-629.51
361.7	0	0	587.653	-706.87
361.8	0	0	588.016	-390.36
361.9	0	0	588.376	-116.05
362	0	0	588.74	-130.12
362.1	0	0	589.103	70.34
362.2	0	0	589.466	575
362.3	0	0	589.826	821.17
362.4	0	0	590.19	696.32
362.5	0	0	590.552	752.59
362.6	0	0	590.914	492.35
362.7	0	0	591.279	56.27
362.8	0	0	591.642	82.64
362.9	0	0	592.006	567.96
363	0	0	592.366	961.84
363.1	0	0	592.73	1099
363.2	0	0	593.091	1433.09
363.3	0	0	593.453	1422.54
363.4	0	0	593.816	970.63
363.5	0	0	594.18	546.86
363.6	0	0	594.544	494.11
363.7	0	0	594.905	501.14
363.8	0	0	595.27	348.16
363.9	0	0	595.633	509.93
364	0	0	595.996	1079.65
364.1	0	0	596.356	1447.16
364.2	0	0	596.72	1471.78
364.3	0	0	597.082	1712.68
364.4	0	0	597.443	1645.86
364.5	0	0	597.806	1113.06
364.6	0	0	598.171	599.61
364.7	0	0	598.534	488.83
364.8	0	0	598.895	399.16
364.9	0	0	599.259	56.27
365	0	0	599.622	-89.68
365.1	0	0	599.986	33.41
365.2	0	0	600.346	-101.99
365.3	0	0	600.711	-582.03
365.4	0	0	601.074	-754.35
365.5	0	0	601.437	-1116.58
365.6	0	0	601.801	-1651.13
365.7	0	0	602.164	-1795.32
365.8	0	0	602.528	-1564.97
365.9	0	0	602.889	-1484.09
366	0	0	603.253	-1665.2
366.1	0	0	603.616	-1540.35
366.2	0	0	603.978	-1645.86
366.3	0	0	604.341	-2092.49
366.4	0	0	604.706	-2416.04
366.5	0	0	605.07	-2282.4
366.6	0	0	605.43	-2078.42
366.7	0	0	605.795	-2147
366.8	0	0	606.157	-2110.07
366.9	0	0	606.522	-1814.66
367	0	0	606.882	-1668.72
367.1	0	0	607.247	-1716.19
367.2	0	0	607.609	-1406.72
367.3	0	0	607.971	-1334.62
367.4	0	0	608.334	-1615.97
367.5	0	0	608.699	-1754.88
367.6	0	0	609.062	-1515.74
367.7	0	0	609.422	-1361
367.8	0	0	609.787	-1512.22
367.9	0	0	610.15	-1389.13
368	0	0	610.514	-842.27
368.1	0	0	610.874	-478.28
368.2	0	0	611.238	-414.98
368.3	0	0	611.6	-93.19
368.4	0	0	611.962	-151.22
368.5	0	0	612.326	-536.31
368.6	0	0	612.689	-627.75
368.7	0	0	613.053	-469.49
368.8	0	0	613.414	-457.18
368.9	0	0	613.779	-560.93
369	0	0	614.141	-249.69
369.1	0	0	614.503	-109.02
369.2	0	0	614.866	-369.26
369.3	0	0	615.23	-684.02
369.4	0	0	615.594	-645.33
369.5	0	0	615.954	-566.2
369.6	0	0	616.319	-778.97
369.7	0	0	616.682	-800.07
369.8	0	0	617.046	-538.07
369.9	0	0	617.407	-501.14
370	0	0	617.772	-668.19
370.1	0	0	618.134	-444.87
370.2	0	0	618.496	-404.43
370.3	0	0	618.859	-736.77
370.4	0	0	619.224	-1004.04
370.5	0	0	619.587	-903.82
370.6	0	0	619.947	-870.41
370.7	0	0	620.312	-1251.98
370.8	0	0	620.675	-1531.56
370.9	0	0	621.04	-1427.82
371	0	0	621.401	-1327.59
371.1	0	0	621.766	-1262.53
371.2	0	0	622.128	-791.28
371.3	0	0	622.489	-689.29
371.4	0	0	622.853	-1033.94
371.5	0	0	623.216	-1225.6
371.6	0	0	623.58	-1164.06
371.7	0	0	623.941	-1244.94
371.8	0	0	624.307	-1485.84
371.9	0	0	624.67	-1253.74
372	0	0	625.032	-1116.58
372.1	0	0	625.395	-1292.42
372.2	0	0	625.759	-1422.54
372.3	0	0	626.122	-1267.8
372.4	0	0	626.482	-1223.84
372.5	0	0	626.847	-1543.87
372.6	0	0	627.21	-1689.82
372.7	0	0	627.575	-1510.46
372.8	0	0	627.935	-1489.36
372.9	0	0	628.301	-1665.2
373	0	0	628.663	-1406.72
373.1	0	0	629.025	-1266.04
373.2	0	0	629.388	-1522.77
373.3	0	0	629.752	-1848.07
373.4	0	0	630.116	-1916.65
373.5	0	0	630.477	-2034.46
373.6	0	0	630.842	-2414.28
373.7	0	0	631.205	-2503.96
373.8	0	0	631.57	-2187.44
373.9	0	0	631.93	-2006.33
374	0	0	632.295	-2050.29
374.1	0	0	632.657	-1805.87
374.2	0	0	633.019	-1916.65
374.3	0	0	633.382	-2430.1
374.4	0	0	633.746	-2727.27
374.5	0	0	634.11	-2716.72
374.6	0	0	634.471	-2831.02
374.7	0	0	634.837	-3136.98
374.8	0	0	635.2	-3071.92
374.9	0	0	635.562	-3149.29
375	0	0	635.925	-3539.65
375.1	0	0	636.29	-3775.27
375.2	0	0	636.654	-3594.16
375.3	0	0	637.014	-3509.76
375.4	0	0	637.379	-3871.99
375.5	0	0	637.742	-4148.05
375.6	0	0	638.107	-4104.09
375.7	0	0	638.468	-4186.74
375.8	0	0	638.834	-4410.06
375.9	0	0	639.197	-4163.88
376	0	0	639.559	-3981.01
376.1	0	0	639.922	-4086.51
376.2	0	0	640.286	-4119.92
376.3	0	0	640.65	-3859.68
376.4	0	0	641.01	-3745.38
376.5	0	0	641.375	-4047.83
376.6	0	0	641.738	-4218.39
376.7	0	0	642.103	-4046.07
376.8	0	0	642.464	-3996.83
376.9	0	0	642.829	-4081.24
377	0	0	643.192	-3711.97
377.1	0	0	643.554	-3581.85
377.2	0	0	643.917	-3819.23
377.3	0	0	644.281	-3861.44
377.4	0	0	644.645	-3660.98
377.5	0	0	645.006	-3601.19
377.6	0	0	645.371	-3724.28
377.7	0	0	645.734	-3481.62
377.8	0	0	646.097	-3384.91
377.9	0	0	646.46	-3567.78
378	0	0	646.825	-3588.89
378.1	0	0	647.188	-3212.59
378.2	0	0	647.549	-2938.28
378.3	0	0	647.913	-3059.61
378.4	0	0	648.276	-3052.57
378.5	0	0	648.641	-2714.96
378.6	0	0	649.002	-2496.92
378.7	0	0	649.367	-2503.96
378.8	0	0	649.729	-2222.61
378.9	0	0	650.092	-2164.58
379	0	0	650.455	-2433.62
379.1	0	0	650.82	-2528.57
379.2	0	0	651.184	-2136.45
379.3	0	0	651.544	-1781.25
379.4	0	0	651.908	-1851.59
379.5	0	0	652.271	-1911.38
379.6	0	0	652.635	-1797.08
379.7	0	0	652.996	-1916.65
379.8	0	0	653.362	-2236.68
379.9	0	0	653.726	-2073.15
380	0	0	654.088	-2004.57
380.1	0	0	654.452	-2173.38
380.2	0	0	654.815	-2113.59
380.3	0	0	655.179	-1818.18
380.4	0	0	655.54	-1723.23
380.5	0	0	655.906	-1821.7
380.6	0	0	656.269	-1478.81
380.7	0	0	656.631	-1216.81
380.8	0	0	656.994	-1264.29
380.9	0	0	657.359	-1243.19
381	0	0	657.722	-872.16
381.1	0	0	658.083	-541.59
381.2	0	0	658.447	-541.59
381.3	0	0	658.81	-413.22
381.4	0	0	659.174	-28.13
381.5	0	0	659.535	123.09
381.6	0	0	659.9	-7.03
381.7	0	0	660.263	175.84
381.8	0	0	660.625	165.29
381.9	0	0	660.989	-179.36
382	0	0	661.354	-429.05
382.1	0	0	661.718	-274.31
382.2	0	0	662.078	-152.98
382.3	0	0	662.443	-362.23
382.4	0	0	662.806	-430.81
382.5	0	0	663.171	-240.9
382.6	0	0	663.531	-244.42
382.7	0	0	663.897	-508.18
382.8	0	0	664.26	-471.25
382.9	0	0	664.622	-708.63
383	0	0	664.987	-1158.78
383.1	0	0	665.351	-1220.33
383.2	0	0	665.715	-926.67
383.3	0	0	666.076	-775.45
383.4	0	0	666.442	-828.2
383.5	0	0	666.805	-458.94
383.6	0	0	667.166	-226.83
383.7	0	0	667.529	-455.42
383.8	0	0	667.894	-742.04
383.9	0	0	668.258	-696.32
384	0	0	668.619	-640.06
384.1	0	0	668.984	-829.96
384.2	0	0	669.347	-844.03
384.3	0	0	669.712	-629.51
384.4	0	0	670.073	-684.02
384.5	0	0	670.438	-970.63
384.6	0	0	670.802	-851.06
384.7	0	0	671.165	-854.58
384.8	0	0	671.528	-1135.92
384.9	0	0	671.894	-1244.94
385	0	0	672.258	-858.1
385.1	0	0	672.618	-416.74
385.2	0	0	672.983	-288.38
385.3	0	0	673.345	-77.37
385.4	0	0	673.709	335.85
385.5	0	0	674.07	448.39
385.6	0	0	674.435	216.28
385.7	0	0	674.798	284.86
385.8	0	0	675.161	114.3
385.9	0	0	675.525	-218.04
386	0	0	675.889	-135.4
386.1	0	0	676.253	293.65
386.2	0	0	676.613	501.14
386.3	0	0	676.978	332.34
386.4	0	0	677.341	342.89
386.5	0	0	677.703	87.92
386.6	0	0	678.067	-546.86
386.7	0	0	678.433	-1113.06
386.8	0	0	678.797	-1276.6
386.9	0	0	679.159	-1413.75
387	0	0	679.525	-1710.92
387.1	0	0	679.889	-1656.41
387.2	0	0	680.253	-1164.06
387.3	0	0	680.614	-778.97
387.4	0	0	680.978	-666.43
387.5	0	0	681.341	-372.78
387.6	0	0	681.703	-399.16
387.7	0	0	682.067	-800.07
387.8	0	0	682.432	-1074.38
387.9	0	0	682.796	-919.64
388	0	0	683.157	-800.07
388.1	0	0	683.522	-1042.73
388.2	0	0	683.885	-1164.06
388.3	0	0	684.25	-1030.42
388.4	0	0	684.611	-1130.65
388.5	0	0	684.977	-1455.95
388.6	0	0	685.34	-1364.51
388.7	0	0	685.703	-1420.78
388.8	0	0	686.067	-1696.85
388.9	0	0	686.43	-1717.95
389	0	0	686.795	-1489.36
389.1	0	0	687.156	-1438.37
389.2	0	0	687.522	-1582.56
389.3	0	0	687.885	-1355.72
389.4	0	0	688.247	-1294.18
389.5	0	0	688.611	-1561.46
389.6	0	0	688.976	-1747.85
389.7	0	0	689.34	-1572.01
389.8	0	0	689.701	-1422.54
389.9	0	0	690.066	-1542.11
390	0	0	690.43	-1494.64
390.1	0	0	690.794	-1167.57
390.2	0	0	691.155	-1051.52
390.3	0	0	691.52	-1241.43
390.4	0	0	691.883	-1148.23
390.5	0	0	692.246	-1244.94
390.6	0	0	692.61	-1654.65
390.7	0	0	692.975	-1958.85
390.8	0	0	693.339	-1881.48
390.9	0	0	693.701	-1786.53
391	0	0	694.066	-1913.13
391.1	0	0	694.43	-1826.97
391.2	0	0	694.794	-1417.27
391.3	0	0	695.155	-1213.29
391.4	0	0	695.52	-1318.8
391.5	0	0	695.883	-1123.61
391.6	0	0	696.246	-1165.82
391.7	0	0	696.61	-1466.5
391.8	0	0	696.974	-1452.43
391.9	0	0	697.339	-1088.45
392	0	0	697.7	-847.55
392.1	0	0	698.065	-812.38
392.2	0	0	698.428	-464.22
392.3	0	0	698.79	-418.5
392.4	0	0	699.153	-870.41
392.5	0	0	699.519	-1329.35
392.6	0	0	699.883	-1380.34
392.7	0	0	700.245	-1352.21
392.8	0	0	700.61	-1536.84
392.9	0	0	700.974	-1491.12
393	0	0	701.339	-1104.27
393.1	0	0	701.7	-875.68
393.2	0	0	702.065	-907.33
393.3	0	0	702.428	-655.88
393.4	0	0	702.79	-631.26
393.5	0	0	703.154	-988.22
393.6	0	0	703.519	-1273.08
393.7	0	0	703.883	-1174.61
393.8	0	0	704.244	-1095.48
393.9	0	0	704.609	-1310
394	0	0	704.973	-1352.21
394.1	0	0	705.338	-1095.48
394.2	0	0	705.699	-1053.28
394.3	0	0	706.064	-1324.07
394.4	0	0	706.427	-1299.45
394.5	0	0	706.79	-1517.5
394.6	0	0	707.155	-1976.44
394.7	0	0	707.519	-2132.93
394.8	0	0	707.884	-1992.26
394.9	0	0	708.245	-2016.88
395	0	0	708.611	-2270.09
395.1	0	0	708.975	-2141.73
395.2	0	0	709.337	-2104.8
395.3	0	0	709.701	-2361.53
395.4	0	0	710.066	-2519.78
395.5	0	0	710.43	-2319.32
395.6	0	0	710.791	-2206.79
395.7	0	0	711.156	-2468.79
395.8	0	0	711.52	-2597.15
395.9	0	0	711.885	-2412.52
396	0	0	712.247	-2356.25
396.1	0	0	712.613	-2460
396.2	0	0	712.976	-2127.66
396.3	0	0	713.339	-1890.28
396.4	0	0	713.702	-2004.57
396.5	0	0	714.067	-2129.42
396.6	0	0	714.431	-2022.15
396.7	0	0	714.792	-2053.81
396.8	0	0	715.158	-2350.97
396.9	0	0	715.522	-2347.46
397	0	0	715.887	-1914.89
397.1	0	0	716.248	-1615.97
397.2	0	0	716.613	-1591.35
397.3	0	0	716.977	-1320.55
397.4	0	0	717.339	-1357.48
397.5	0	0	717.704	-1635.31
397.6	0	0	718.068	-1559.7
397.7	0	0	718.433	-1121.86
397.8	0	0	718.794	-837
397.9	0	0	719.16	-742.04
398	0	0	719.523	-233.87
398.1	0	0	719.885	94.95
398.2	0	0	720.248	-15.83
398.3	0	0	720.613	-160.01
398.4	0	0	720.977	-14.07
398.5	0	0	721.338	40.44
398.6	0	0	721.703	-253.21
398.7	0	0	722.067	-402.67
398.8	0	0	722.432	-277.83
398.9	0	0	722.794	-295.41
399	0	0	723.16	-455.42
399.1	0	0	723.523	-191.67
399.2	0	0	723.885	-91.44
399.3	0	0	724.249	-395.64
399.4	0	0	724.614	-698.08
399.5	0	0	724.978	-689.29
399.6	0	0	725.34	-719.18
399.7	0	0	725.706	-1039.21
399.8	0	0	726.07	-1165.82
399.9	0	0	726.435	-942.5
400	0	0	726.797	-819.41
			727.162	-831.72
			727.525	-520.49
			727.888	-531.04
			728.252	-866.89
			728.616	-951.29
			728.981	-749.08
			729.343	-727.98
			729.709	-895.02
			730.072	-597.85
			730.435	-363.99
			730.799	-432.57
			731.163	-464.22
			731.527	-214.52
			731.888	-68.58
			732.253	-274.31
			732.617	-385.09
			732.982	-305.96
			733.344	-501.14
			733.71	-895.02
			734.074	-763.14
			734.437	-585.55
			734.801	-647.09
			735.166	-689.29
			735.529	-502.9
			735.891	-481.8
			736.256	-837
			736.62	-1063.83
			736.986	-986.46
			737.348	-1023.39
			737.714	-1197.47
			738.078	-909.09
			738.44	-757.87
			738.805	-828.2
			739.168	-640.06
			739.533	-193.42
			739.894	38.68
			740.259	-26.38
			740.622	193.42
			740.985	247.93
			741.349	21.1
			741.714	-105.5
			742.078	54.51
			742.439	24.62
			742.804	-437.84
			743.168	-789.52
			743.534	-861.61
			743.896	-1076.14
			744.262	-1462.98
			744.626	-1413.75
			744.99	-1434.85
			745.354	-1737.29
			745.719	-1932.48
			746.084	-1737.29
			746.445	-1564.97
			746.81	-1695.09
			747.174	-1663.44
			747.539	-1362.76
			747.9	-1267.8
			748.266	-1389.13
			748.63	-1130.65
			748.992	-1062.07
			749.356	-1294.18
			749.72	-1385.62
			750.084	-1336.38
			750.446	-1549.15
			750.812	-1985.23
			751.177	-2018.64
			751.54	-2171.62
			751.904	-2612.98
			752.27	-2908.39
			752.635	-2730.79
			752.996	-2505.71
			753.361	-2602.43
			753.725	-2605.94
			754.09	-2372.08
			754.451	-2386.14
			754.817	-2709.69
			755.18	-2720.24
			755.544	-2873.22
			755.908	-3284.68
			756.274	-3548.44
			756.638	-3441.18
			756.999	-3471.07
			757.364	-3926.5
			757.729	-4258.83
			758.094	-4292.24
			758.456	-4471.6
			758.823	-4819.76
			759.187	-4735.36
			759.55	-4774.04
			759.915	-4997.36
			760.278	-4944.61
			760.643	-4719.53
			761.004	-4812.73
			761.37	-5206.61
			761.734	-5268.15
			762.098	-5486.19
			762.462	-6018.99
			762.828	-6449.79
			763.193	-6430.45
			763.555	-6314.4
			763.921	-6449.79
			764.285	-6484.96
			764.65	-6273.95
			765.012	-6231.75
			765.378	-6379.46
			765.742	-6163.18
			766.105	-6119.22
			766.469	-6375.94
			766.835	-6493.75
			767.2	-6180.76
			767.561	-5858.97
			767.927	-5857.22
			768.291	-5705.99
			768.656	-5232.98
			769.017	-4916.47
			769.383	-4869
			769.747	-4573.59
			770.11	-4561.28
			770.475	-4735.36
			770.839	-4457.53
			771.204	-3775.27
			771.565	-3325.13
			771.93	-3254.79
			772.294	-2943.55
			772.657	-2787.06
			773.021	-2924.21
			773.386	-3003.34
			773.75	-2808.16
			774.112	-2707.93
			774.478	-2906.63
			774.842	-2957.62
			775.207	-2767.71
			775.568	-2815.19
			775.935	-3082.47
			776.299	-2924.21
			776.662	-2890.8
			777.026	-3198.52
			777.392	-3430.63
			777.757	-3254.79
			778.119	-3033.23
			778.485	-2996.31
			778.849	-2729.03
			779.213	-2185.69
			779.574	-1907.86
			779.94	-2008.09
			780.303	-1888.52
			780.667	-2066.11
			781.032	-2495.16
			781.396	-2551.43
			781.762	-2248.99
			782.123	-2104.8
			782.489	-2234.92
			782.853	-2103.04
			783.216	-2173.38
			783.58	-2593.63
			783.946	-2927.73
			784.311	-2871.46
			784.673	-2797.61
			785.039	-2936.52
			785.404	-2813.43
			785.769	-2314.05
			786.13	-1964.13
			786.496	-1872.69
			786.859	-1524.53
			787.221	-1441.88
			787.585	-1802.36
			787.951	-2206.79
			788.316	-2329.87
			788.678	-2470.55
			789.044	-2813.43
			789.409	-2903.11
			789.774	-2714.96
			790.136	-2783.54
			790.502	-3144.01
			790.867	-3126.43
			791.23	-3228.41
			791.596	-3495.69
			791.96	-3413.05
			792.325	-2991.03
			792.687	-2704.41
			793.052	-2671
			793.416	-2409
			793.779	-2440.65
			794.143	-2931.25
			794.51	-3337.43
			794.875	-3233.69
			795.237	-3003.34
			795.603	-2962.9
			795.966	-2765.96
			796.331	-2407.24
			796.693	-2363.28
			797.059	-2648.14
			797.423	-2569.02
			797.787	-2502.2
			798.151	-2644.63
			798.517	-2706.17
			798.881	-2530.33
			799.243	-2512.75
			799.609	-2794.09
			799.974	-2815.19
			800.34	-2426.59
			800.701	-2171.62
			801.067	-2168.1
			801.431	-1890.28
			801.794	-1906.1
			802.159	-2229.65
			802.524	-2280.64
			802.89	-1937.75
			803.252	-1605.42
			803.618	-1387.37
			803.981	-856.34
			804.344	-569.72
			804.707	-706.87
			805.073	-873.92
			805.438	-750.83
			805.799	-701.6
			806.166	-995.25
			806.53	-1123.61
			806.896	-895.02
			807.258	-761.39
			807.624	-840.51
			807.988	-594.34
			808.351	-518.73
			808.716	-777.21
			809.082	-919.64
			809.447	-659.4
			809.808	-451.91
			810.174	-597.85
			810.539	-610.16
			810.904	-321.79
			811.266	-172.32
			811.633	-196.94
			811.997	172.32
			812.36	374.54
			812.725	346.4
			813.089	525.76
			813.454	912.61
			813.816	1113.06
			814.182	1090.21
			814.546	1410.23
			814.909	1524.53
			815.273	1229.12
			815.639	958.33
			816.004	1058.55
			816.366	1172.85
			816.732	1032.18
			817.096	1046.25
			817.462	1274.84
			817.824	1297.7
			818.191	1165.82
			818.555	1501.67
			818.918	1768.95
			819.282	1753.12
			819.648	1795.32
			820.012	2132.93
			820.373	2307.01
			820.739	2022.15
			821.104	1842.8
			821.47	1986.99
			821.832	2036.22
			822.199	1928.96
			822.563	2217.34
			822.926	2363.28
			823.291	2338.67
			823.655	2556.71
			824.02	2896.08
			824.381	2869.7
			824.748	2523.3
			825.113	2583.08
			825.476	2602.43
			825.841	2375.59
			826.207	2240.2
			826.572	2456.48
			826.933	2635.83
			827.299	2477.58
			827.664	2417.79
			828.029	2648.14
			828.391	2737.82
			828.758	2620.01
			829.121	2802.88
			829.485	2797.61
			829.85	2519.78
			830.216	2417.79
			830.581	2744.86
			830.942	2955.86
			831.307	2707.93
			831.672	2507.47
			832.038	2572.53
			832.4	2477.58
			832.767	2199.75
			833.131	2328.12
			833.495	2277.12
			833.86	1932.48
			834.224	1760.15
			834.59	1872.69
			834.953	1886.76
			835.319	1742.57
			835.684	1985.23
			836.047	2113.59
			836.412	1978.19
			836.778	1990.5
			837.142	2343.94
			837.504	2577.81
			837.87	2502.2
			838.234	2611.22
			838.6	2989.27
			838.961	3085.98
