The full VeRa data can be accessed via the https://fip-koeln.de/marsvera-data-archive/?lang=en after asking for access to the server.
-----------------------------------------------------------------------------
  values at 130 km altitude above aeroid (130 km)
 -----------------------------------------------------------------------------
 Measurement time (130 km)                    [ERT] :  2013-12-22T08:48:37.621
 Measurement time (130 km)               [ERT-OWLT] :  2013-12-22T08:45:59.339
 Solar longitude (130 km)                     [deg] :      200.66
 Planet to Sun distance (130 km)          [10^6 km] :     107.768
 North planetary latitude (130 km)            [deg] :      -51.25
 East planetary longitude (130 km)            [deg] :       47.03
 Sub-solar north planetary latitude (130 km)  [deg] :       -0.93
 Sub-solar east planetary longitude (130 km)  [deg] :       96.40
 Aeroid radius (130 km)                        [km] :    6051.800
 MOLA radius (130 km)                          [km] :   -9999.999
 Local true solar time (130 km)               [hrs] :       15.29
 Solar zenith angle (130 km)                  [deg] :       65.15
 Electron density (130 km)               [10^6/m^3] :   192030.12

===========================================================================

Altitude	ELECTRON NUMBER DENSITY
516.601	-2774.75
516.237	-2662.21
515.877	-2831.02
515.514	-3103.57
515.151	-2938.28
514.787	-2505.71
514.427	-2393.18
514.064	-2389.66
513.701	-2080.18
513.339	-1791.8
512.978	-1955.34
512.617	-2349.22
512.253	-2299.98
511.892	-2307.01
511.528	-2358.01
511.166	-2057.32
510.802	-1601.9
510.442	-1496.39
510.079	-1420.78
509.716	-1005.8
509.354	-701.6
508.994	-974.15
508.633	-1529.8
508.269	-1624.76
507.909	-1723.23
507.545	-1804.11
507.182	-1480.57
506.819	-866.89
506.457	-582.03
506.096	-638.3
505.733	-508.18
505.374	-773.69
505.011	-1257.25
504.649	-1369.79
504.285	-1206.26
503.925	-1299.45
503.563	-1441.88
503.199	-1167.57
502.836	-701.6
502.474	-465.97
502.112	-378.06
501.748	-36.93
501.389	-93.19
501.026	-386.85
500.664	-318.27
500.301	-58.03
499.941	-189.91
499.579	-416.74
499.216	-267.28
498.854	-36.93
498.493	-140.67
498.131	-367.5
497.767	-167.05
497.407	-191.67
497.044	-402.67
496.681	-258.48
496.318	277.83
495.957	610.16
495.595	692.81
495.231	1074.38
494.872	1093.72
494.509	778.97
494.148	673.47
493.784	780.73
493.425	650.61
493.062	457.18
492.699	564.44
492.337	710.39
491.976	566.2
491.614	378.06
491.25	599.61
490.891	465.97
490.529	-22.86
490.167	-237.38
489.803	-160.01
489.444	-305.96
489.081	-437.84
488.717	-110.78
488.355	349.92
487.994	436.08
487.632	300.69
487.269	446.63
486.91	228.59
486.547	-167.05
486.184	-109.02
485.821	402.67
485.459	710.39
485.097	787.76
484.733	1232.64
484.374	1401.44
484.011	1346.93
483.649	1568.49
483.285	1883.24
482.926	1860.38
482.563	1867.42
482.2	2303.5
481.837	2862.67
481.476	3135.22
481.114	3288.2
480.75	3815.72
480.391	4010.9
480.028	3843.85
479.667	3784.07
479.304	3806.93
478.945	3539.65
478.583	3274.13
478.22	3449.97
477.858	3745.38
477.497	3675.05
477.135	3437.66
476.772	3548.44
476.413	3383.15
476.05	3017.41
475.688	2943.55
475.326	3193.25
474.965	3172.15
474.604	2878.49
474.24	2957.62
473.88	2843.33
473.517	2593.63
473.155	2688.59
472.792	2915.42
472.433	2795.85
472.07	2635.83
471.707	2869.7
471.345	3210.83
470.984	3189.73
470.622	3038.51
470.258	3325.13
469.899	3372.6
469.536	3175.66
469.175	3175.66
468.812	3256.55
468.453	3031.47
468.09	2836.29
467.727	3138.74
467.364	3588.89
467.003	3685.6
466.642	3606.47
466.278	3877.26
465.919	3879.02
465.556	3634.6
465.194	3694.39
464.832	4128.71
464.471	4334.44
464.109	4318.62
463.745	4628.1
463.386	4675.57
463.023	4552.49
462.661	4745.91
462.298	5090.55
461.939	5006.15
461.577	4825.04
461.214	5027.25
460.852	5377.17
460.491	5486.19
460.129	5487.95
459.765	5885.35
459.406	5957.44
459.044	5741.16
458.683	5704.23
458.32	5758.75
457.961	5494.99
457.599	5211.88
457.236	5313.87
456.875	5451.03
456.514	5213.64
456.153	4849.65
455.789	4946.37
455.43	4747.67
455.068	4241.25
454.707	3926.5
454.345	3879.02
453.984	3632.84
453.623	3274.13
453.259	3360.29
452.9	3223.14
452.536	2969.93
452.174	3064.88
451.811	3314.58
451.453	3133.46
451.091	2767.71
450.728	2686.83
450.367	2665.73
450.006	2373.83
449.644	2090.73
449.28	2389.66
448.921	2512.75
448.557	2417.79
448.196	2611.22
447.832	2941.8
447.474	2831.02
447.112	2510.99
446.75	2467.03
446.388	2530.33
446.028	2365.04
445.666	2168.1
445.302	2426.59
444.942	2498.68
444.579	2403.73
444.218	2572.53
443.856	2933
443.495	2918.94
443.134	2655.18
442.771	2825.74
442.411	2829.26
442.048	2649.9
441.687	2751.89
441.324	2941.8
440.965	2788.82
440.603	2570.77
440.24	2711.45
439.879	2883.77
439.519	2697.38
439.158	2409
438.794	2605.94
438.434	2649.9
438.071	2542.64
437.709	2744.86
437.347	3017.41
436.988	2815.19
436.627	2380.87
436.265	2247.23
435.904	2212.06
435.543	1943.03
435.181	1679.27
434.817	1904.34
434.458	1927.2
434.096	1656.41
433.735	1587.83
433.373	1719.71
433.013	1557.94
432.652	1186.92
432.288	1216.81
431.929	1106.03
431.566	826.45
431.204	852.82
430.842	1012.84
430.483	821.17
430.121	601.37
429.758	727.98
429.397	873.92
429.037	587.3
428.676	145.95
428.312	191.67
427.953	116.05
427.59	-56.27
427.228	75.61
426.865	339.37
426.506	262
426.145	80.89
425.782	200.46
425.421	316.51
425.061	49.24
424.699	-258.48
424.335	-26.38
423.976	14.07
423.613	-124.85
423.252	42.2
422.889	564.44
422.528	861.61
422.167	870.41
421.804	1174.61
421.446	1144.72
421.083	889.75
420.721	1005.8
420.358	1324.07
419.999	1357.48
419.637	1431.33
419.274	1885
418.913	2359.77
418.553	2359.77
418.192	2074.91
417.829	2161.07
417.47	2022.15
417.108	1707.4
416.747	1754.88
416.384	1971.16
416.025	1858.62
415.663	1763.67
415.3	2045.01
414.939	2312.29
414.579	2106.56
414.219	1630.03
413.856	1612.45
413.496	1510.46
413.134	1244.94
412.772	1324.07
412.41	1735.54
412.05	1793.56
411.689	1529.8
411.326	1577.28
410.968	1343.41
410.606	919.64
410.244	905.57
409.881	1106.03
409.523	879.2
409.161	573.24
408.798	694.57
408.437	903.82
408.077	780.73
407.716	494.11
407.354	476.53
406.995	144.19
406.633	-307.72
406.271	-393.88
405.909	-307.72
405.55	-508.18
405.188	-676.98
404.825	-464.22
404.464	-258.48
404.104	-437.84
403.743	-837
403.381	-946.02
403.022	-1218.57
402.659	-1450.68
402.297	-1239.67
401.935	-770.18
401.574	-617.2
401.214	-786
400.851	-754.35
400.493	-1065.59
400.131	-1521.01
399.77	-1615.97
399.407	-1596.62
399.049	-1923.68
398.687	-2189.2
398.324	-1950.06
397.963	-1652.89
397.603	-1761.91
397.242	-2025.67
396.878	-1879.72
396.52	-2001.05
396.157	-2299.98
395.796	-2145.24
395.432	-1686.3
395.074	-1644.1
394.713	-1809.39
394.35	-1582.56
393.988	-1121.86
393.628	-940.74
393.267	-1093.72
392.905	-1046.25
392.547	-1274.84
392.184	-1598.38
391.823	-1489.36
391.461	-1077.9
391.101	-991.74
390.74	-1142.96
390.377	-900.3
390.018	-953.05
389.657	-1338.14
389.296	-1517.5
388.933	-1482.33
388.575	-1668.72
388.213	-1867.42
387.851	-1768.95
387.49	-1705.64
387.13	-1972.92
386.769	-2256.02
386.406	-2043.26
386.047	-2083.7
385.685	-2393.18
385.324	-2345.7
384.961	-2001.05
384.602	-1918.41
384.24	-1881.48
383.878	-1552.66
383.517	-1220.33
383.157	-1229.12
382.796	-1406.72
382.434	-1302.97
382.076	-1557.94
381.714	-2115.35
381.353	-2358.01
380.991	-2157.55
380.631	-2138.21
380.27	-2373.83
379.908	-2336.91
379.55	-2683.31
379.188	-3219.62
378.827	-3281.17
378.463	-3034.99
378.105	-3110.6
377.744	-3274.13
377.381	-3038.51
377.02	-2716.72
376.66	-2809.92
376.299	-3070.16
375.936	-2860.91
375.578	-2860.91
375.216	-3115.88
374.855	-3161.59
374.493	-3144.01
374.135	-3518.55
373.774	-3901.88
373.411	-3745.38
373.049	-3291.72
372.688	-3034.99
372.327	-2903.11
371.964	-2407.24
371.605	-2168.1
371.243	-2117.11
370.881	-1770.7
370.52	-1209.78
370.16	-1037.45
369.8	-1144.72
369.437	-821.17
369.078	-682.26
368.716	-726.22
368.355	-511.69
367.993	-200.46
367.635	-318.27
367.274	-525.76
366.912	-365.75
366.551	-126.6
366.191	-175.84
365.83	-232.11
365.466	244.42
365.107	511.69
364.745	557.41
364.385	807.1
364.023	1121.86
363.665	989.98
363.304	821.17
362.941	1109.55
362.58	1471.78
362.221	1450.68
361.86	1244.94
361.498	1390.89
361.14	1287.15
360.777	1058.55
360.417	1151.75
360.055	1443.64
359.696	1392.65
359.335	1137.68
358.972	1338.14
358.614	1403.2
358.251	1394.41
357.89	1654.65
357.528	1944.79
357.171	1777.74
356.81	1454.19
356.448	1473.54
356.087	1689.82
355.727	1760.15
355.365	1821.7
355.002	2291.19
354.644	2412.52
354.283	2238.44
353.922	2289.43
353.56	2440.65
353.203	2183.93
352.842	1867.42
352.479	2011.6
352.118	2335.15
351.758	2375.59
351.397	2317.57
351.034	2685.07
350.676	2732.55
350.315	2481.1
349.955	2393.18
349.594	2516.26
349.234	2375.59
348.874	2078.42
348.511	2310.53
348.152	2401.97
347.79	2343.94
347.428	2644.63
347.066	3122.91
346.708	3179.18
346.347	3135.22
345.985	3432.39
345.625	3729.56
345.265	3639.88
344.905	3384.91
344.542	3558.99
344.184	3599.44
343.821	3583.61
343.46	3961.66
343.098	4508.53
342.74	4589.41
342.379	4480.39
342.017	4717.77
341.657	5041.32
341.297	5048.35
340.937	4854.93
340.575	4955.16
340.217	4781.08
339.855	4417.09
339.495	4431.16
339.133	4751.18
338.774	4812.73
338.413	4677.33
338.05	4946.37
337.692	5002.63
337.33	4863.72
336.969	5071.21
336.607	5417.62
336.249	5368.38
335.889	5232.98
335.527	5435.2
335.166	5714.79
334.807	5665.55
334.446	5530.15
334.084	5797.43
333.726	5797.43
333.364	5630.38
333.003	5825.56
332.64	6240.55
332.282	6317.91
331.922	6258.13
331.56	6426.94
331.2	6569.37
330.841	6412.87
330.48	6259.89
330.117	6625.63
329.759	6771.58
329.397	6664.32
329.037	6838.4
328.675	7422.19
328.315	7824.86
327.954	7939.16
327.592	8287.32
327.235	8290.83
326.873	8071.03
326.513	8132.58
326.151	8419.2
325.792	8512.39
325.431	8702.3
325.068	9305.43
324.708	9850.53
324.349	9871.63
323.99	9586.77
323.628	9604.36
323.27	9419.72
322.908	9173.55
322.547	9352.91
322.185	9720.41
321.828	9706.34
321.467	9586.77
321.106	9715.13
320.746	9817.12
320.387	9590.29
320.026	9324.77
319.663	9636.01
319.305	9803.05
318.943	9711.62
318.583	9850.53
318.221	10312.99
317.862	10513.45
317.502	10409.7
317.14	10534.55
316.784	10207.49
316.423	9606.11
316.062	9467.2
315.699	9736.24
315.341	9810.09
314.98	9875.15
314.618	10262
314.258	10611.92
313.899	10573.23
313.539	10376.29
313.176	10550.37
312.819	10439.59
312.457	10189.9
312.096	10436.08
311.733	10984.7
311.376	11113.06
311.016	10995.25
310.654	11186.91
310.293	11533.32
309.934	11580.79
309.574	11404.95
309.213	11440.12
308.855	11151.74
308.494	10764.9
308.133	10833.47
307.772	11225.6
307.413	11216.8
307.054	10903.81
306.692	10972.39
306.334	10743.8
305.974	10209.24
305.613	9992.96
305.251	10130.12
304.892	10131.87
304.531	10131.87
304.169	10492.35
303.809	10965.35
303.449	11100.75
303.09	10991.73
302.728	11102.51
302.37	10946.01
302.008	10778.96
301.647	11116.58
301.285	11617.72
300.928	11684.54
300.567	11742.56
300.204	12271.84
299.844	12816.94
299.486	12839.8
299.126	12671
298.764	12948.82
298.406	12964.65
298.045	12765.95
297.684	12922.45
297.323	13397.21
296.965	13516.79
296.605	13332.15
296.242	13629.32
295.884	13803.4
295.523	13761.2
295.162	13981
294.801	14388.95
294.444	14376.64
294.084	14100.57
293.723	14037.27
293.363	14068.92
293.004	13806.92
292.645	13376.11
292.283	13288.19
291.926	12892.56
291.565	12303.49
291.205	12147
290.842	12370.31
290.484	12423.06
290.123	12481.09
289.761	12929.48
289.4	13437.66
289.042	13507.99
288.682	13312.81
288.32	13444.69
287.963	13296.99
287.602	13017.4
287.241	13172.14
286.88	13662.73
286.521	13854.4
286.161	13794.61
285.799	14046.06
285.442	13972.21
285.081	13673.28
284.721	13641.63
284.359	13833.3
284.001	13817.47
283.64	13856.16
283.278	14394.22
282.917	15087.03
282.558	15359.58
282.199	15368.38
281.837	15681.37
281.48	15588.18
281.12	15190.78
280.76	15150.33
280.398	15345.52
280.041	15231.22
279.68	15094.07
279.319	15320.9
278.959	15574.11
278.6	15493.22
278.24	15289.25
277.878	15443.99
277.521	15329.69
277.16	14995.6
276.8	14951.64
276.439	15271.66
276.08	15384.2
275.72	15359.58
275.358	15769.29
275	15892.38
274.639	15793.91
274.279	15895.89
273.918	16024.26
273.562	15755.22
273.201	15466.85
272.839	15711.26
272.479	16105.14
272.12	16119.21
271.761	15939.85
271.399	16066.46
271.042	15952.16
270.681	15660.27
270.321	15635.65
269.96	15741.16
269.603	15482.67
269.242	15306.83
268.88	15674.34
268.519	16265.16
268.159	16627.39
267.8	16799.71
267.438	17253.38
267.081	17260.41
266.721	16933.35
266.361	16945.66
266	17390.53
265.64	17738.69
265.28	17895.19
264.918	18412.16
264.561	18605.58
264.2	18508.87
263.84	18693.5
263.479	18969.57
263.122	18865.82
262.762	18702.29
262.401	18927.37
262.041	19210.47
261.682	19150.68
261.322	19069.8
260.96	19491.81
260.602	19711.61
260.242	19650.07
259.882	19759.09
259.522	19876.9
259.165	19607.87
258.804	19407.41
258.442	19803.05
258.082	20411.45
257.723	20659.39
257.364	20668.18
257.002	20933.7
256.646	20787.75
256.286	20298.92
255.926	20112.53
255.566	20312.98
255.207	20355.19
254.846	20286.61
254.484	20729.72
254.126	20975.9
253.765	21047.99
253.405	21397.91
253.044	21842.79
252.687	21826.96
252.327	21688.05
251.966	21934.22
251.606	22349.21
251.247	22542.63
250.887	22693.85
250.525	23277.64
250.167	23562.5
249.807	23606.46
249.447	23931.76
249.086	24355.53
248.729	24313.33
248.37	24155.08
248.008	24455.76
247.648	25009.66
247.289	25232.97
246.93	25243.52
246.568	25549.49
246.212	25530.14
245.851	25298.03
245.491	25394.75
245.131	25792.14
244.772	25927.54
244.413	25908.2
244.05	26367.14
243.693	26662.55
243.332	26812.01
242.972	27286.78
242.61	27925.08
242.253	28165.98
241.894	28165.98
241.534	28350.61
241.175	28501.83
240.816	28343.58
240.456	28213.45
240.094	28646.02
239.737	28865.82
239.376	28839.44
239.017	29078.59
238.656	29428.51
238.299	29410.92
237.939	29344.1
237.578	29678.2
237.218	30089.66
236.859	30182.86
236.5	30168.79
236.138	30625.97
235.781	30863.36
235.42	30868.63
235.06	31149.97
234.7	31672.22
234.342	31823.44
233.983	31619.47
233.622	31772.45
233.265	31756.62
232.904	31709.14
232.543	32132.92
232.182	32762.42
231.825	32994.53
231.465	33091.24
231.104	33493.92
230.745	33893.07
230.388	33817.46
230.028	33564.25
229.667	33794.6
229.31	33864.94
228.949	33840.32
228.589	34153.31
228.228	34591.15
227.871	34578.85
227.512	34397.73
227.152	34506.75
226.793	34598.19
226.435	34334.43
226.075	34028.47
225.714	34258.82
225.356	34357.29
224.995	34344.98
224.635	34691.38
224.275	35349.02
223.917	35614.54
223.558	35475.63
223.197	35616.3
222.841	35482.66
222.48	35261.1
222.12	35502
221.758	36024.25
221.401	36263.39
221.041	36486.7
220.679	37103.9
220.32	37687.69
219.963	37750.99
219.604	37608.56
219.242	37916.28
218.885	38063.99
218.524	38120.25
218.164	38517.65
217.803	39061
217.446	39282.55
217.086	39497.08
216.725	40105.48
216.366	40747.3
216.008	40951.27
215.648	40967.1
215.287	41468.24
214.929	41837.5
214.568	42111.81
214.208	42783.52
213.848	43762.95
213.49	44327.39
213.131	44538.4
212.77	45074.71
212.413	45271.65
212.053	45234.72
211.693	45568.82
211.332	46180.74
210.975	46521.87
210.615	46875.31
210.254	47605.04
209.895	48317.19
209.537	48580.95
209.178	48602.05
208.817	48966.04
208.461	49078.57
208.1	49108.47
207.74	49620.16
207.378	50395.61
207.021	50859.83
206.661	51345.15
206.3	52241.93
205.94	53142.23
205.583	53566
205.224	53745.36
204.863	54318.59
204.506	54691.37
204.145	54953.37
203.785	55621.56
203.425	56632.64
203.066	57277.97
202.708	57569.87
202.347	58137.83
201.991	58327.73
201.631	58282.02
201.272	58616.11
200.91	59238.58
200.553	59614.88
200.193	60015.79
199.832	60872.13
199.472	61855.08
199.114	62451.17
198.755	62757.13
198.395	63354.99
198.038	63666.22
197.678	63803.38
197.319	64271.11
196.958	64858.42
196.602	65020.19
196.243	65118.66
195.882	65660.24
195.523	66307.33
195.164	66600.98
194.805	66797.93
194.444	67455.57
194.087	67893.41
193.727	68148.37
193.367	68702.27
193.007	69509.37
192.649	70005.24
192.29	70318.23
191.929	71088.41
191.572	71587.79
191.212	71781.22
190.854	72178.62
190.493	72704.38
190.136	72940
189.776	73298.71
189.415	74234.18
189.055	75289.22
188.697	75908.17
188.338	76272.16
187.978	76936.83
187.622	77242.79
187.262	77302.58
186.903	77707.01
186.542	78371.68
186.185	78798.97
185.825	79270.22
185.464	80225.03
185.104	81375.02
184.745	82241.91
184.386	82945.27
184.025	83989.76
183.668	84717.73
183.308	85236.46
182.948	86061.15
182.589	87144.32
182.231	87803.72
181.873	88069.23
181.513	88654.78
181.156	89009.98
180.796	89271.98
180.436	89954.23
180.075	90863.32
179.719	91433.05
179.359	91997.49
178.998	93057.8
178.638	94341.43
178.279	95438.67
177.918	96595.69
177.556	98343.54
177.198	99862.79
176.837	101172.8
176.477	102806.35
176.116	104677.28
175.758	106235.22
175.398	107731.61
175.038	109502.32
174.679	111236.09
174.32	112637.54
173.96	114049.53
173.598	115997.83
173.241	117654.24
172.881	119027.54
172.522	120650.54
172.161	122614.67
171.803	124351.97
171.443	125948.59
171.081	128104.38
170.723	130161.7
170.361	132176.83
170.001	134617.48
169.639	137253.31
169.282	139405.59
168.923	141371.47
168.562	143558.92
168.204	145577.56
167.847	147007.13
167.488	148259.11
167.127	150066.74
166.769	151844.48
166.408	153631.01
166.049	155763.94
165.687	158039.31
165.331	159897.93
164.971	161740.73
164.61	164016.09
164.25	166356.52
163.892	168280.2
163.533	170012.22
163.172	172211.97
162.815	174172.58
162.455	175902.84
162.096	177810.7
161.737	179883.85
161.379	181622.9
161.02	183263.49
160.658	185500.17
160.301	187508.25
159.941	189213.9
159.583	190996.91
159.224	192669.14
158.869	193722.42
158.511	194615.69
158.15	195969.65
157.791	197604.96
157.432	199129.49
157.072	200801.72
156.709	203230.07
156.351	205700.61
155.989	208250.29
155.628	211211.42
155.267	214293.89
154.909	216922.69
154.548	219635.9
154.185	223110.49
153.824	227052.81
153.463	230852.7
153.102	234633.25
152.739	238987.04
152.38	243164.99
152.018	247230.4
151.657	251591.22
151.295	256280.86
150.935	260792.9
150.574	265310.22
150.21	270550.24
149.85	275781.46
149.487	281054.89
149.125	286773.19
148.761	292859
148.402	298702.15
148.039	304664.87
147.676	311091.8
147.315	317587.31
146.954	323713.56
146.592	329883.77
146.228	336845.26
145.867	343787.41
145.504	350785.82
145.142	358142.95
144.778	365647.78
144.42	372574.1
144.059	379321.06
143.698	386171.77
143.34	392554.74
142.984	397938.95
142.627	402542.43
142.27	406948.97
141.917	410460.48
141.561	413263.37
141.206	415742.7
140.853	417696.28
140.503	418309.96
140.153	417527.48
139.802	415939.64
139.457	412899.38
139.109	408450.64
138.763	403175.45
138.416	396910.29
138.074	389257.75
137.729	380441.16
137.383	371023.19
137.038	360859.67
136.694	349639.35
136.349	337724.46
136	325881.66
135.654	313778.63
135.305	301244.79
134.956	288964.15
134.605	276762.65
134.257	264395.85
133.904	252134.56
133.548	240854.45
133.191	230703.24
132.832	221492.76
132.472	213365.46
132.107	206869.95
131.747	201466.4
131.381	197001.83
131.015	194147.96
130.648	192809.82
130.283	192173.28
129.918	191988.65
129.552	192693.76
129.19	193435.8
128.827	194031.9
128.465	194784.49
128.104	195419.28
127.747	195377.07
127.388	194944.51
127.029	194469.74
126.673	193488.56
126.319	191469.92
125.965	188584.39
125.61	185392.9
125.259	181299.36
124.905	176370.58
124.552	171392.56
124.196	166416.3
123.844	161125.29
123.489	155647.89
123.134	150302.37
122.781	144635.06
122.429	138188.78
122.075	131301.14
121.719	124694.85
121.367	117935.58
121.011	110942.44
120.656	104306.26
120.301	97905.7
119.948	91009.27
119.594	83565.98
119.237	76518.34
118.882	69727.41
118.522	63439.39
118.161	58412.14
117.799	54244.74
117.442	50133.61
117.082	46096.34
116.72	42755.38
116.359	40038.66
115.998	37555.81
115.636	35533.65
115.272	34480.38
114.912	33544.91
114.55	32553.17
114.19	31890.26
113.829	31218.55
113.473	29961.3
113.113	28493.04
112.753	27339.53
112.395	26180.75
112.038	24587.64
111.679	22802.87
111.319	21424.29
110.963	19769.64
110.604	17858.26
110.245	16344.29
109.885	15291.01
109.528	14037.27
109.169	12549.67
108.809	11420.78
108.453	10017.58
108.093	8505.36
107.733	7610.34
107.37	7332.51
107.012	7172.49
106.65	7281.52
106.289	7895.2
105.929	8521.18
105.571	8637.24
105.212	8463.16
104.852	8595.04
104.496	8329.52
104.137	7652.54
103.78	7042.37
103.422	6298.57
103.068	4879.55
102.711	3142.25
102.353	1642.34
101.997	50.99
101.642	-2169.86
101.287	-4869
100.93	-7457.35
100.577	-10501.14
100.22	-13966.93
99.865	-17283.27
99.509	-20443.11
99.154	-23968.69
98.799	-27810.78
98.441	-31373.29
98.088	-35315.61
97.732	-39722.15
97.378	-44148.03
97.023	-48966.04
96.675	-54851.39
96.325	-61886.73
95.976	-69824.12
95.63	-79055.7
95.288	-90154.69
94.946	-103105.27
94.604	-117423.89
94.267	-133374.29
93.926	-150989.9
93.586	-169421.4
93.246	-188930.8
92.91	-209832.84
92.574	-232452.84
92.24	-256627.26
91.909	-282684.92
91.579	-310972.23
91.248	-341088.27
90.916	-372533.65
90.59	-405551.04
90.263	-440956.34
89.938	-478005.73
89.613	-516832.86
89.292	-557713.79
88.973	-601093.41
88.657	-647103.58
88.348	-695874.44
88.038	-748446.94
87.731	-803762.55
87.423	-862090.28
87.12	-922645.9
86.818	-986436.97
86.52	-1053347.43
86.227	-1123412.46
85.939	-1197303.75
85.657	-1275202.43
85.379	-1357495.33
85.11	-1443586.37
84.842	-1535453.74
84.578	-1631630.94
84.315	-1732721.09
84.055	-1837845
83.791	-1948738.21
83.522	-2064162.8
83.252	-2181936.61
82.984	-2301773.01
82.723	-2423439.91
82.465	-2548695.69
82.213	-2676407.95
81.963	-2808830.95
81.719	-2943525.8
81.483	-3081232.78
81.257	-3221262.6
81.041	-3363782.3
80.834	-3510947.69
80.635	-3661397.76
80.424	-3827105.43
80.239	-3981612.12
80.026	-4163892.66
79.842	-4328991.93
79.646	-4512378.5
79.451	-4698492.35
79.262	-4886405.03
79.076	-5078147.5
78.893	-5273463.03
78.708	-5476211.3
78.527	-5681027.44
78.345	-5892583.51
78.168	-6104146.61
77.997	-6315927.76
77.839	-6520619.05
77.693	-6721508.7
77.557	-6920325.19
77.428	-7119971.65
77.296	-7331033.61
77.161	-7555299.36
77.015	-7797479.65
76.868	-8046280.29
76.718	-8302517.19
76.571	-8557250.66
76.43	-8809376.42
76.295	-9056506.59
76.166	-9300707.27
76.039	-9549592.32
75.916	-9797279.9
75.794	-9999999.99
75.655	-9999999.99
75.537	-9999999.99
75.443	-9999999.99
75.317	-9999999.99
75.234	-9999999.99
75.134	-9999999.99
75.029	-9999999.99
74.921	-9999999.99
74.807	-9999999.99
74.691	-9999999.99
74.571	-9999999.99
74.451	-9999999.99
74.334	-9999999.99
74.224	-9999999.99
74.118	-9999999.99
74.017	-9999999.99
73.925	-9999999.99
73.84	-9999999.99
73.764	-9999999.99
73.687	-9999999.99
73.611	-9999999.99
73.528	-9999999.99
73.44	-9999999.99
73.346	-9999999.99
73.249	-9999999.99
73.153	-9999999.99
73.058	-9999999.99
72.969	-9999999.99
72.885	-9999999.99
72.807	-9999999.99
72.731	-9999999.99
72.659	-9999999.99
72.588	-9999999.99
72.519	-9999999.99
72.452	-9999999.99
72.386	-9999999.99
72.32	-9999999.99
72.227	-9999999.99
72.176	-9999999.99
72.076	-9999999.99
72.014	-9999999.99
71.905	-9999999.99
71.837	-9999999.99
71.748	-9999999.99
71.661	-9999999.99
71.579	-9999999.99
71.502	-9999999.99
71.433	-9999999.99
71.366	-9999999.99
71.305	-9999999.99
71.243	-9999999.99
71.179	-9999999.99
71.111	-9999999.99
71.042	-9999999.99
70.974	-9999999.99
70.905	-9999999.99
70.839	-9999999.99
70.772	-9999999.99
70.708	-9999999.99
70.649	-9999999.99
70.595	-9999999.99
70.542	-9999999.99
70.485	-9999999.99
70.426	-9999999.99
70.363	-9999999.99
70.302	-9999999.99
70.237	-9999999.99
70.171	-9999999.99
70.101	-9999999.99
70.032	-9999999.99
69.961	-9999999.99
69.893	-9999999.99
69.825	-9999999.99
69.757	-9999999.99
69.692	-9999999.99
69.63	-9999999.99
69.573	-9999999.99
69.517	-9999999.99
69.467	-9999999.99
69.419	-9999999.99
69.374	-9999999.99
69.331	-9999999.99
69.287	-9999999.99
69.244	-9999999.99
69.198	-9999999.99
69.153	-9999999.99
69.11	-9999999.99
69.072	-9999999.99
69.035	-9999999.99
68.977	-9999999.99
68.965	-9999999.99
68.901	-9999999.99
68.885	-9999999.99
68.818	-9999999.99
68.801	-9999999.99
68.736	-9999999.99
68.72	-9999999.99
68.651	-9999999.99
68.627	-9999999.99
68.574	-9999999.99
68.523	-9999999.99
68.474	-9999999.99
68.426	-9999999.99
68.383	-9999999.99
68.341	-9999999.99
68.301	-9999999.99
68.262	-9999999.99
68.227	-9999999.99
68.193	-9999999.99
68.163	-9999999.99
68.134	-9999999.99
68.106	-9999999.99
68.08	-9999999.99
68.052	-9999999.99
68.027	-9999999.99
68.002	-9999999.99
67.978	-9999999.99
67.95	-9999999.99
67.924	-9999999.99
67.897	-9999999.99
67.872	-9999999.99
67.853	-9999999.99
67.836	-9999999.99
67.818	-9999999.99
67.795	-9999999.99
67.771	-9999999.99
67.746	-9999999.99
67.722	-9999999.99
67.694	-9999999.99
67.668	-9999999.99
67.641	-9999999.99
67.615	-9999999.99
67.594	-9999999.99
67.573	-9999999.99
67.551	-9999999.99
67.526	-9999999.99
67.5	-9999999.99
67.47	-9999999.99
67.44	-9999999.99
67.408	-9999999.99
67.375	-9999999.99
67.346	-9999999.99
67.316	-9999999.99
67.287	-9999999.99
67.257	-9999999.99
67.231	-9999999.99
67.207	-9999999.99
67.189	-9999999.99
67.171	-9999999.99
67.153	-9999999.99
67.137	-9999999.99
67.118	-9999999.99
67.097	-9999999.99
67.043	-9999999.99
67.036	-9999999.99
66.999	-9999999.99
66.942	-9999999.99
66.935	-9999999.99
66.903	-9999999.99
66.849	-9999999.99
66.844	-9999999.99
66.815	-9999999.99
66.807	-9999999.99
66.789	-9999999.99
66.781	-9999999.99
66.664	-9999999.99
66.583	-9999999.99
66.515	-9999999.99
66.439	-9999999.99
66.338	-9999999.99
66.211	-9999999.99
66.13	-9999999.99
66.07	-9999999.99
66.022	-9999999.99
65.968	-9999999.99
65.913	-9999999.99
65.86	-9999999.99
65.81	-9999999.99
65.766	-9999999.99
65.722	-9999999.99
65.681	-9999999.99
65.639	-9999999.99
65.599	-9999999.99
65.561	-9999999.99
65.53	-9999999.99
65.503	-9999999.99
65.482	-9999999.99
65.459	-9999999.99
65.433	-9999999.99
